imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,tmdb_id,original_language,original_title,overview,tmdb_popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,tmdb_vote_average,tmdb_vote_count
tt1245526,False,/r38utnwaWYRkWinxDrRyPviX81E.jpg,"{u'backdrop_path': u'/fLQjbO5Y2a4hXTPYsZCcWAdjcdS.jpg', u'poster_path': u'/d9T3DkXxDahif4eXPzrH28yayaL.jpg', u'id': 163902, u'name': u'RED Collection'}",58000000,"[Action, Adventure, Comedy, Crime, Thriller]",http://www.red-themovie.com/,39514,en,RED,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",1.872046,/q2mwTRKrq1etP9S4SZVDIJq0wI2.jpg,"[{u'name': u'DC Comics', u'id': 429}, {u'name': u'Di Bonaventura Pictures', u'id': 435}, {u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'DC Entertainment', u'id': 9993}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-10-13,71664962,111,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ru', u'name': u'Pусский'}]",Released,Still armed. Still dangerous. Still got it.,RED,False,6.5,1950
tt1320253,False,/x5u73uBylbyCCnkzUGzt3uozqRp.jpg,"{u'backdrop_path': u'/lA7oDSt6LkyDqtbFGbyuG0afmTI.jpg', u'poster_path': u'/ptF9rVkzoXVO1bnglLISgnJ7Ccr.jpg', u'id': 126125, u'name': u'The Expendables Collection'}",80000000,"[Action, Thriller]",http://expendablesthemovie.com/,27578,en,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",2.744957,/y2qJoYxOhzyidsA60Mqn29H38Lk.jpg,"[{u'name': u'Rogue Marble', u'id': 696}, {u'name': u'Nu Image Films', u'id': 925}, {u'name': u'Nimar Studios', u'id': 7636}, {u'name': u'Millennium Films', u'id': 10254}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-08-03,274470394,103,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'es', u'name': u'Español'}]",Released,Choose Your Weapon.,The Expendables,False,5.9,1884
tt1104001,False,/poNggE1pzQpezVcTUSPKpacujCP.jpg,"{u'backdrop_path': u'/o8NBfffQPE9tHTR9l7FuWbdVPHu.jpg', u'poster_path': u'/cvFlDIfOwhYe4ouAAfdyq9E5zlZ.jpg', u'id': 63043, u'name': u'TRON Collection'}",170000000,"[Adventure, Action, Science Fiction]",http://disney.go.com/tron/,20526,en,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",2.586272,/vllvystwQjmXzy5OvBKnGl1JREF.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'LivePlanet', u'id': 7161}, {u'name': u'Prana Studios', u'id': 18713}, {u'name': u'Sean Bailey Productions', u'id': 23791}, {u'name': u'Revolution Sun Studios', u'id': 76043}, {u'name': u'Kontsept Film Company', u'id': 76067}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-12-10,400062763,125,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The Game Has Changed.,TRON: Legacy,False,6.3,1879
tt0398286,False,/uFg02Gt69UM6Ouam4slMdD0s029.jpg,"{u'backdrop_path': u'/blai2DYQ0ZafTnPw8LRHcZygxsn.jpg', u'poster_path': u'/hp1djgq1YgewS9HzTczTUPDwOJQ.jpg', u'id': 129777, u'name': u'Tangled Collection'}",260000000,"[Animation, Family]",http://disney.go.com/disneypictures/tangled/,38757,en,Tangled,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",2.636057,/re6AOJbhBk9FIK3knwU6rYlbPDx.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Walt Disney Animation Studios', u'id': 6125}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-11-24,591794936,100,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,They're taking adventure to new lengths.,Tangled,False,7.2,1801
tt1285016,False,/8AazWuNBQV7QFjb9XNzJLox0Zey.jpg,,40000000,[Drama],http://www.thesocialnetwork-movie.com/,37799,en,The Social Network,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",1.362541,/ok5Wh8385Kgblq9MSU4VGvazeMH.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Scott Rudin Productions', u'id': 258}, {u'name': u'Relativity Media', u'id': 7295}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-09-30,224920315,120,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,You don't get to 500 million friends without making a few enemies.,The Social Network,False,7.0,1792
tt1504320,False,/hAQKDTVKk04LWn82OYWLBPpsaVa.jpg,,15000000,"[Drama, History]",http://www.kingsspeech.com/,45269,en,The King's Speech,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",1.606796,/nkFTbA1XjKWo9LCTaV1hV2Lsgr1.jpg,"[{u'name': u'The Weinstein Company', u'id': 308}, {u'name': u'UK Film Council', u'id': 2452}, {u'name': u'Bedlam Productions', u'id': 5005}, {u'name': u'See-Saw Films', u'id': 7217}, {u'name': u'Aegis Film Fund', u'id': 7309}, {u'name': u'FilmNation Entertainment', u'id': 7493}, {u'name': u'Momentum Pictures', u'id': 19578}, {u'name': u'Molinare Investment', u'id': 19579}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",2010-09-06,414211549,118,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Find your voice.,The King's Speech,False,7.4,1492
tt1542344,False,/eHUoB8NbvrvKp7KQMNgvc7yLpzM.jpg,,18000000,"[Adventure, Drama, Thriller]",,44115,en,127 Hours,"127 Hours is the true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah. Over the next five days Ralston examines his life and survives the elements to finally discover he has the courage and the wherewithal to extricate himself by any means necessary, scale a 65 foot wall and hike over eight miles before he is finally rescued. Throughout his journey, Ralston recalls friends, lovers, family, and the two hikers he met before his accident. Will they be the last two people he ever had the chance to meet?",2.445674,/c6Nu7UjhGCQtV16WXabqOQfikK6.jpg,"[{u'name': u'Fox Searchlight Pictures', u'id': 43}, {u'name': u'Dune Entertainment', u'id': 444}, {u'name': u'Darlow Smithson Productions', u'id': 2015}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Cloud Eight Films', u'id': 6708}, {u'name': u'Pathé', u'id': 7981}, {u'name': u'Decibel Films', u'id': 8286}, {u'name': u'Everest Entertainment', u'id': 10892}, {u'name': u'Big Screen Productions', u'id': 10893}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-11-05,35692920,94,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,There is no force more powerful than the will to live.,127 Hours,False,6.9,1424
tt0800320,False,/ma5Ps40txofscTtWpjs39swMnwZ.jpg,"{u'backdrop_path': u'/vmE52XvE2yWWQFt4g1x17K070gY.jpg', u'poster_path': u'/3TXIuCHr2m9oZcLJOc5qo9o5WsT.jpg', u'id': 86780, u'name': u'Clash of the Titans Collection'}",125000000,"[Adventure, Fantasy, Action]",http://www.clash-of-the-titans.com/,18823,en,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",2.032974,/n8W2Y72VzSi8Yz6IvYWwfoiMTS6.jpg,"[{u'name': u'The Zanuck Company', u'id': 80}, {u'name': u'Legendary Pictures', u'id': 923}, {u'name': u'Thunder Road Pictures', u'id': 3528}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Moving Picture Company (MPC)', u'id': 20478}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-04-01,232713139,106,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Titans will clash.,Clash of the Titans,False,5.6,1416
tt0473075,False,/2JK9IllXGo7V2PZzLmclkB5Cf8k.jpg,,150000000,"[Adventure, Fantasy, Action, Romance]",http://disney.go.com/disneypictures/princeofpersia,9543,en,Prince of Persia: The Sands of Time,"A rogue prince (Jake Gyllenhaal) reluctantly joins forces with a mysterious princess (Gemma Arterton) and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time—a gift from the gods that can reverse time and allow its possessor to rule the world. Based on the action-adventure video game of the same name.",1.774305,/dtjz9Z6MTsuFyrzqdwVB4dgHENA.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Jerry Bruckheimer Films', u'id': 130}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-05-19,335154643,116,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Defy the Future,Prince of Persia: The Sands of Time,False,6.1,1416
tt1037705,False,/yT91We6RqDDfM4q7RX1QTHaq5q4.jpg,,80000000,"[Action, Thriller, Science Fiction]",,20504,en,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",1.349844,/qL3FnEug9DyBcaBXVb0oT3DJMJu.jpg,"[{u'name': u'Alcon Entertainment', u'id': 1088}, {u'name': u'Silver Pictures', u'id': 1885}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-01-14,157107755,118,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Some will kill to have it. He will kill to protect it.,The Book of Eli,False,6.5,1367
tt0944835,False,/vHLsgsvLtFWDlhBigKDRsYIC1p6.jpg,,110000000,"[Action, Thriller, Crime, Mystery]",http://www.sonypictures.com/homevideo/salt/,27576,en,Salt,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",1.032532,/956xMjH4sPoqimqoLOP6AI19mjm.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Di Bonaventura Pictures', u'id': 435}, {u'name': u'Relativity Media', u'id': 7295}, {u'name': u'Wintergreen Productions', u'id': 11845}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-07-21,293329073,100,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ru', u'name': u'Pусский'}, {u'iso_639_1': u'ko', u'name': u'한국어/조선말'}]",Released,Who is Salt?,Salt,False,6.2,1274
tt1325004,False,/whjUhxqAkcv3JIdsjBxSz9vgA6C.jpg,"{u'backdrop_path': u'/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg', u'poster_path': u'/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', u'id': 33514, u'name': u'The Twilight Saga Collection'}",68000000,"[Adventure, Fantasy, Drama, Romance]",http://eclipsethemovie.com,24021,en,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",1.420278,/fBXJGA6WNran1RL4CPKisaPI6UY.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Maverick Films', u'id': 4000}, {u'name': u'Imprint Entertainment', u'id': 5218}, {u'name': u'Sunswept Entertainment', u'id': 5219}, {u'name': u'Temple Hill Entertainment', u'id': 12292}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-06-23,698491347,124,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,It all begins ... With a choice.,The Twilight Saga: Eclipse,False,5.8,1156
tt1282140,False,/wu4tawMznxUvqP21lUH6RKrv3LQ.jpg,,8000000,[Comedy],http://letsnotandsaywedid.com/,37735,en,Easy A,"After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in ""The Scarlet Letter,"" which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.",1.638784,/1pgPO3OfSm2inpODMqg2RNmLW90.jpg,"[{u'name': u'Screen Gems', u'id': 3287}, {u'name': u'Olive Bridge Entertainment', u'id': 7291}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-09-10,74952305,92,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The rumour-filled totally false account of how I ruined my flawless reputation.,Easy A,False,6.6,1151
tt0446029,False,/9UBtFxBdWDtwMLX5brS45Ryo840.jpg,,60000000,"[Action, Adventure, Comedy]",http://www.scottpilgrimthemovie.com/,22538,en,Scott Pilgrim vs. the World,"Scott Pilgrim is a film adaptation of the critically acclaimed, award-winning series of graphic novels of the same name by Canadian cartoonist Bryan Lee O’Malley. Scott Pilgrim is a 23 year old Canadian slacker and wannabe rockstar who falls in love with an American delivery girl, Ramona V. Flowers, and must defeat her seven ""evil exes"" to be able to date her.",2.24927,/lafRuPbjEQrrHG9QEaoyV2znZC.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Marc Platt Productions', u'id': 2527}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-07-27,47664559,112,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Get the hot girl. Defeat her evil exes. Hit love where it hurts.,Scott Pilgrim vs. the World,False,7.2,1127
tt1001526,False,/o6anuGPog9853CPiaPQEMmdBVT0.jpg,,130000000,"[Animation, Action, Comedy, Family, Science Fiction]",http://www.megamind.com,38055,en,Megamind,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",2.140091,/amXAUSAUrnGuLGEyc1ZNhBvgbnF.jpg,"[{u'name': u'DreamWorks Animation', u'id': 521}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-10-28,321885765,95,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,His brain is off the chain.,Megamind,False,6.6,1068
